8181 26518
4508 4619 -958
5140 4180 276
405 298 844
3770 2708 -62
6079 5868 417
2642 718 108
4307 6833 696
507 6891 579
2341 5262 -799
2614 6198 843
1037 1256 857
5406 6083 537
6337 1283 -525
3976 1923 853
7658 3967 -896
1964 4617 -231
248 3383 -744
2616 2334 110
6483 7521 79
5115 980 -210
7120 3792 -944
6147 332 -753
438 2498 301
3940 1822 -824
1337 1888 726
5187 1175 -491
726 7429 945
2768 2058 700
2112 1966 -944
1289 3745 766
6247 6443 -77
6463 5717 29
7102 4812 3
4950 2676 450
3771 5184 582
5853 3017 -903
7546 4507 -529
2520 2127 -817
1678 6703 195
5383 7180 -272
4720 6356 860
1134 3405 823
1143 1551 806
765 3584 411
1221 5406 -596
7574 1348 415
7578 4472 -236
6724 5330 -567
5645 5281 174
3567 7957 347
5350 7072 323
4927 1581 479
7585 160 -675
5982 3199 809
7330 6705 408
6135 2095 547
62 7116 772
7937 3809 334
1314 2207 285
6116 4303 -856
3151 7390 474
1454 6314 -127
5511 6025 295
3310 6179 633
5851 5200 383
3607 1074 943
2918 4634 -547
6943 2532 -624
3330 4484 -153
143 748 -258
3345 410 -40
759 3889 -803
1175 7850 -19
5195 6442 984
1732 3508 10
4042 4372 475
4799 1559 713
7542 6015 -140
4743 7676 984
545 2976 -987
4748 7991 826
5027 3909 780
1834 5259 792
3237 2340 -697
5219 3393 535
8140 3766 686
4074 5666 129
4864 499 -710
7452 704 -714
6501 1263 208
7058 6746 -465
3106 6945 -210
6752 4562 -342
6124 7958 86
2710 1946 610
252 7572 992
4487 2232 -914
5557 4971 522
1584 673 544
7370 5170 836
43 2684 534
6424 1370 80
4207 6973 736
4970 5069 -325
3038 7264 -617
7762 609 796
5684 5415 571
1411 7307 -152
1475 1967 -840
5684 214 101
1489 3620 242
721 696 -204
4992 7595 -39
6311 2371 700
3557 4662 463
3990 7854 -383
4289 2323 -986
4450 3053 879
5649 6337 -867
451 2451 -241
561 6608 265
2510 2298 -922
2263 2469 655
99 6546 587
739 8151 -960
1435 3370 -92
6318 2885 22
5765 6314 663
8100 5926 -159
3026 564 206
541 516 297
7015 1520 261
4222 5430 -643
6623 7793 -77
3890 7898 -860
7306 2795 393
7062 946 -162
5748 5412 -592
4074 3580 693
1413 3065 -89
7611 2648 -385
1696 6177 -114
7203 8045 -763
5196 1789 -861
7505 290 -542
6830 4498 -277
675 7095 59
6171 8131 -452
6889 7430 -361
2193 2363 928
3344 5471 976
3184 7422 -951
5019 2793 -31
1890 4853 -639
7103 3224 -37
2187 1851 -324
3022 5455 135
3974 354 642
4203 2133 -984
1541 2883 -808
3658 1016 351
7641 4865 687
2324 24 -454
8066 340 874
8047 6227 403
2992 6800 406
681 4413 -315
4931 2173 -858
5028 1443 -8
4628 7291 -115
4595 364 301
1306 5930 36
2842 1360 936
6462 4441 -998
2914 3087 -313
782 6820 393
5628 3920 947
5414 5775 930
2652 5916 -85
302 3012 978
2438 3620 119
825 7296 -774
4169 3196 -902
6916 5042 460
3433 2897 -810
6493 8124 500
6209 6113 623
2207 934 -254
1720 5803 -5
7102 6042 -688
2890 5097 -313
4320 3727 -672
8014 847 412
4582 3551 -366
2872 4444 -641
4005 5823 237
6801 7052 194
1796 7690 254
876 7598 -853
4818 1445 843
4893 5188 341
1222 7876 -395
2069 7029 462
6229 7178 -883
6889 3693 775
3704 2152 -502
2190 7371 666
1693 2204 -549
5194 1998 -867
3054 2923 -975
8147 7402 -454
3639 6885 -857
2782 4282 194
7649 132 61
1455 7725 986
1008 1150 -313
8008 2230 820
8005 1623 973
5942 6415 -973
4373 7734 -701
7109 5880 -511
313 4938 -605
3337 5885 110
3418 6054 -352
3690 5856 -360
6176 6872 779
1439 1493 -193
4085 5248 -348
6288 1300 -910
2403 4921 -273
3059 5285 628
1245 2674 -16
6840 7643 -740
2517 991 -339
7452 4102 898
2822 7653 387
2642 6609 983
1248 1418 465
2403 377 693
2698 268 -585
4531 1215 -591
1765 2605 86
4544 2732 648
1701 5938 931
7733 1859 395
1373 3299 -995
76 5640 378
5890 6905 -401
4070 5986 167
3832 2503 -351
3444 2199 -66
4232 1443 -591
2088 1935 -316
6573 3612 -652
2667 1992 551
6147 5693 -937
2014 1054 -648
6616 6298 86
4362 3474 -27
6139 5901 484
7003 3844 -330
7379 7282 506
556 4552 -731
3989 754 208
2270 7989 -675
1713 4668 -459
1869 6749 -350
3320 8113 778
7190 5016 626
2415 5806 -980
3525 1441 -824
7322 7332 -236
1028 5788 155
5064 5246 158
1725 2543 -259
5924 2923 -269
4247 4137 693
2766 445 -852
893 6186 280
7051 1268 372
946 1726 331
691 3387 992
3135 6849 -791
4874 667 424
2517 2790 -13
5319 4672 822
1107 7149 173
7661 7497 -674
6672 2080 994
7649 7258 -852
2570 2083 -567
7832 7130 -175
2115 3871 123
3112 7814 568
4431 4360 805
586 1061 791
5623 2789 -335
4347 271 -207
4546 5756 -255
5382 2416 558
5416 1176 -871
7375 2775 68
6082 3583 -548
1052 2799 -63
6666 7971 697
720 6109 288
2962 1635 -594
1654 3694 -780
7091 8172 112
1453 1066 -252
3045 2712 240
3088 7798 108
6986 1783 272
7499 1236 245
6753 1769 596
2717 1734 -604
2851 3628 170
1214 6150 -56
3793 5888 703
3483 742 -846
1713 1487 -380
5479 7649 -834
1484 4497 867
5411 788 -331
6958 8086 129
913 117 -435
5776 7697 575
6888 4569 621
5465 4005 -369
2358 6037 85
2977 5136 -115
546 1725 524
2426 5496 811
3808 4281 853
1143 5852 -673
6467 2037 759
988 2869 -818
3224 2261 72
7201 6653 269
6815 7995 -338
5517 2600 -309
2237 7268 129
4868 3242 -28
1035 4856 -674
7501 631 740
1672 6524 233
6835 3032 632
693 1414 -425
1386 7700 -41
3309 1650 -541
2827 5694 571
5517 5807 -371
3635 4447 549
6725 1230 -104
4907 5297 -407
8110 1421 -156
5189 239 -234
671 2530 930
5844 6197 -214
1875 2998 999
2787 4826 -516
774 377 126
3887 2643 517
1045 399 -283
573 7654 -451
1770 6276 -878
7815 6822 818
3361 3409 834
6457 4993 932
7720 5292 538
4267 7341 -523
7843 635 -256
2180 2148 -155
2812 3106 -981
1844 4712 425
4891 6641 589
6727 3922 -752
2180 4618 38
4194 7860 -44
6357 6143 933
841 3829 630
6753 3635 -114
3943 1254 -497
4218 3109 54
2324 3611 -978
3532 6610 279
4416 597 292
1857 7958 967
7785 5534 -737
1862 4420 -864
7560 271 -452
1348 1685 121
2955 6020 -66
2794 4864 -208
2651 732 -589
6624 757 143
3449 1795 -651
3284 980 -311
2107 1874 -363
6656 264 -382
2673 4437 -662
3006 7429 168
5257 3636 -788
3458 2615 -935
2104 2484 -836
7882 1660 48
4955 6902 377
3358 2677 784
7942 1437 -725
4942 3029 882
4065 5289 -717
7061 3068 -769
437 7584 222
4703 5337 -883
412 6095 799
2276 4121 306
421 1698 -767
7088 6951 221
7886 419 -376
5884 907 -692
2581 2164 74
3245 1170 -739
2006 2736 817
7463 4471 937
5742 1319 583
807 4467 796
3290 1497 1
2254 2781 154
6994 5096 155
7691 1231 297
3219 6783 -512
4463 8155 -135
7987 3527 446
6598 1556 574
2006 2718 793
2212 44 828
1872 7242 65
1242 642 977
2707 3647 831
5757 4041 -199
413 2594 31
7399 3493 -17
2392 2331 497
879 6711 353
2746 4968 -749
3691 4775 -726
2154 798 642
2774 4997 485
1005 2471 341
4176 5334 87
6147 5502 -356
5954 795 530
7949 4959 -931
6359 2172 649
6697 6353 241
2865 3175 -644
1938 738 522
196 3076 684
193 2008 55
7932 1189 110
5998 6063 -953
2729 7629 858
6647 7602 -398
5943 3770 22
8154 3200 -679
4792 6301 -284
1936 6917 403
5519 6235 -704
3470 2676 -834
8059 4688 -678
4428 1701 743
7331 6099 -173
7193 6760 -995
7929 2266 -846
1324 4099 799
576 1608 -411
2406 2756 317
8084 5695 -116
5247 2459 -501
215 4990 688
4598 1089 745
601 1613 18
1319 2255 856
1788 4354 53
1187 2684 163
5644 1495 -944
3763 2416 -692
197 1698 876
483 1551 -942
5122 3 789
2089 895 111
5134 917 -308
5470 1544 -44
4654 4540 893
28 3455 -850
282 4378 75
5341 7551 -267
1391 799 -414
8129 2616 344
5935 7371 172
7449 7425 453
299 6112 151
7707 3307 -54
7625 6234 856
2828 1525 349
3605 5858 970
4262 3573 74
6324 3105 534
4400 6799 -652
6723 1974 -313
3114 6531 -115
1917 4180 554
6062 3621 769
1181 551 185
2885 4341 -503
1598 566 156
5433 2554 842
4013 3439 335
1562 7226 812
5417 5319 214
2382 4773 -603
5419 674 -466
8072 2235 -442
1632 4983 754
6060 5085 -414
1221 6093 538
1145 5884 -554
3735 553 -43
1105 7367 12
7823 888 -551
5951 2352 454
2290 7679 807
3465 5515 539
5280 4869 -465
3791 6950 83
2918 1905 28
7197 4836 292
6802 1962 48
6704 4568 695
1620 2024 646
6047 1338 124
1725 5398 690
6801 3359 474
2123 2262 -704
7932 3524 -702
7269 3468 -695
2274 3956 -744
6768 4055 -920
2785 4736 -745
3037 52 273
4438 4349 15
2249 347 -355
6910 1436 882
7507 3176 775
3549 4814 896
4172 5099 878
3995 5078 128
503 7139 -429
2185 3757 241
772 7915 253
2746 2252 -845
5311 4834 923
1848 7819 -822
6898 5713 847
3746 103 184
739 834 -314
974 1462 561
6764 5155 409
6872 6643 222
4729 3170 657
6323 1532 -652
3309 2488 756
2769 8138 921
4655 450 364
6664 2529 402
2567 4762 -841
3558 6988 509
7856 6483 -438
3326 4118 6
5084 3377 -860
6282 2201 -351
7643 3634 -808
4239 7034 63
1784 7646 332
7023 4744 -173
3195 6552 939
5778 3921 -434
656 7193 -410
1097 1525 575
4362 4590 628
3483 2855 -196
3832 904 -1000
4036 1828 756
6412 1811 -561
4017 4654 332
7478 5452 -733
3691 3610 987
770 1525 475
461 3396 -486
1425 29 -511
4970 335 751
6060 7955 -46
2497 6045 397
2059 1817 69
3321 2160 163
6330 3176 -426
5970 1527 -189
3008 4603 -240
3549 1012 938
1439 2527 -188
4765 6555 790
2758 2280 -115
4053 2920 -684
1213 4813 -282
7395 4966 -20
6140 3065 613
218 3973 -794
6388 5549 -824
5107 627 -280
7267 1047 842
2262 4285 -597
4538 6605 -454
1547 4262 -405
2147 330 662
5785 1164 -977
1571 182 -422
2310 4871 -817
6467 6866 45
5551 7453 241
3577 5603 925
3559 6455 -944
6080 1268 170
1262 1627 905
3226 8138 -17
2077 1521 957
7095 4564 -668
6424 3001 224
4057 6793 157
7468 1801 -173
6906 5693 -46
3245 5526 382
6440 5986 -182
2435 6943 648
7587 3642 662
6338 5878 430
5617 4366 -813
3978 6296 -778
5936 5068 -479
5126 378 -234
6266 3993 158
7403 1995 934
492 2215 -570
6304 6917 -981
1119 619 833
3076 7729 259
2414 3297 -868
5706 1634 -154
7892 907 557
984 3118 951
6204 7316 25
2219 6246 -335
4847 3272 -424
6021 3940 -139
1929 3200 780
676 3691 975
7959 7880 -449
8094 4694 -563
2285 7880 634
7998 4837 -321
7867 864 668
6304 4064 30
7027 2753 47
4476 3343 197
4267 6658 -871
7394 3300 641
2293 3817 64
2874 3619 741
3841 1519 516
1935 341 -331
6759 4791 -136
6654 4914 269
2558 6308 463
257 6475 -567
7799 3779 419
5366 6124 -487
1043 5248 -906
2647 983 -801
148 5884 -210
4597 2205 745
5436 5798 -73
271 5719 455
3650 3178 74
4634 6795 -919
4691 4292 -80
722 2298 -888
6975 6123 872
6469 144 -743
3983 829 620
6232 7507 -544
613 3747 -768
7024 3906 -200
1165 1592 841
414 7077 -894
7283 406 646
3065 3695 364
4586 3351 -275
5314 6415 -751
115 3902 -861
743 5652 -431
5820 3566 785
1841 6240 -500
6746 987 644
4563 7264 -103
925 1557 -456
1489 4432 679
7967 3360 667
3070 4323 -819
5491 1282 265
7395 2704 -659
2211 5372 614
7381 5716 -109
913 1802 -192
4894 703 658
3968 907 -365
4394 3639 690
7064 2580 -262
7276 5586 313
921 4101 724
3683 3836 842
6586 486 -643
3027 3398 -961
561 1738 -544
5311 2788 934
7279 4817 -770
4818 4694 429
2003 4908 721
4721 5789 408
2284 7496 906
5188 2257 -578
3865 5442 1000
6513 1938 677
228 3328 314
343 1527 828
5085 215 170
6237 6729 518
768 6351 526
3967 3943 28
169 3273 285
662 7531 -494
8018 4976 -536
3038 2908 -514
1924 3328 715
1851 6205 -857
7699 8113 -83
3431 6600 -150
6648 455 462
2601 1471 -753
7893 6926 -371
1053 7857 367
7922 7550 200
2000 3470 264
6138 8111 803
5766 6831 -210
4803 5455 428
4429 5422 866
436 4512 394
312 2381 359
5124 903 881
5027 1572 -362
963 6264 -323
2921 2969 -347
2710 6091 -641
6321 5785 663
7841 3303 422
1730 6701 -546
6090 4875 -254
6747 5453 -239
699 7617 -271
7246 202 955
881 5261 -723
6464 6380 -100
4962 6219 -331
6382 4369 532
6160 6955 -637
8139 7860 -329
7015 4728 -723
7768 5731 222
5728 2150 -436
2611 3472 804
6582 4873 110
3356 4271 -895
6064 6486 -289
5267 7003 814
2373 1715 336
4351 1765 192
7747 1991 -9
4294 1133 262
3788 1014 -114
1024 1271 478
361 6498 603
3369 7938 -503
3348 2273 -556
6391 3224 -178
3888 2276 462
5979 2523 984
2438 6050 248
339 7382 335
5044 7243 254
3048 4018 -873
1824 6545 378
16 7535 563
7590 6606 -210
7443 6503 263
8015 1674 -813
4941 7680 -441
1936 5091 -35
3156 4991 -553
2270 5725 840
1633 5308 381
313 5697 -925
4997 1511 840
2767 4541 332
4423 7360 -127
1038 7988 -632
632 1464 -267
3639 2152 -163
5236 7895 -606
5326 5219 -185
1772 5984 -114
4668 3119 -995
7952 1409 -818
130 3620 187
7374 3769 965
6133 2152 672
7583 3951 691
7829 881 877
5986 4971 93
7198 6102 -399
520 3744 -346
7652 2681 -943
2446 4414 427
2019 1478 -447
7592 5763 132
8076 3610 997
3418 5218 -798
435 477 -944
4330 4822 -451
763 5854 -410
6151 582 -732
4557 4135 968
5509 6700 -802
4275 3197 -351
4972 2153 -806
8079 5131 -142
3153 6802 -290
1690 7495 205
3842 1849 690
909 6626 494
284 95 -315
8159 7729 418
5509 4417 442
6066 7773 100
7591 22 -162
8173 6781 -339
2189 8086 -525
7674 6018 780
3146 5259 -622
4528 242 -861
6136 1584 -417
548 5816 192
299 1720 740
3219 847 -915
1857 7930 -658
7062 7324 453
2217 6686 -478
386 4846 -136
4359 713 766
4466 5381 254
4175 3423 -118
7868 5789 -458
8103 6031 -242
1290 2320 444
946 2999 184
2297 473 355
4425 1934 938
1882 6200 -176
1660 5070 499
4697 1807 -168
7599 5752 132
5236 1323 -88
7739 564 411
3304 1281 -630
6757 5914 -777
6520 6089 -735
7115 1848 311
2918 106 -383
6026 4002 -530
4281 7100 -302
5853 1906 -556
6690 4818 -225
384 467 -774
5312 5115 -488
5798 8002 -879
7623 6797 159
8023 3650 8
1724 2547 74
360 533 -707
5884 208 299
3937 6837 -806
6485 7120 -953
348 7558 -522
720 6562 -241
402 8155 -703
6656 4743 918
6540 8079 473
7592 6236 -733
6988 1334 -581
6258 1992 -555
3854 2496 -405
5147 3465 -199
5631 6787 670
2233 7327 -213
6448 5293 897
6815 2514 458
1929 2757 664
1928 2554 896
5590 2587 720
2543 5402 379
4685 1400 -409
6658 2174 0
3096 4252 -826
1409 2095 -727
641 5539 791
2172 3853 -500
2329 5214 739
2559 3803 644
6016 2785 -664
149 197 -932
5041 1875 -173
2925 4967 -83
7918 2782 342
7232 1814 -333
5463 4018 493
699 4866 -845
2848 6684 -364
3878 581 -176
3628 6260 -44
5336 645 785
1516 7103 -53
2201 1307 -974
1980 7996 -125
604 1586 -171
3795 2741 -681
7826 7254 904
2401 7161 -657
3357 4469 -285
6576 2373 338
2607 4863 -346
5129 5068 -428
1015 5375 215
1508 3534 743
6771 2238 267
5886 6450 434
5904 1815 -739
7408 6422 71
6611 6007 -735
8072 6782 943
7800 7112 588
3536 3794 870
2122 3338 613
2440 4723 -905
7846 3383 864
3116 5618 -507
5722 2107 323
7265 3410 -882
3659 5672 836
4670 7639 -354
2081 6108 785
8128 3080 394
1394 1731 21
7052 6016 -665
6850 944 188
551 3224 -314
2946 5372 495
6060 4898 -647
2856 7523 992
804 4836 585
8108 4630 -250
223 6739 -830
2839 3606 320
1059 4462 37
1077 113 411
3986 5814 -915
4598 4553 -678
1159 5872 234
5546 6649 247
2248 3373 240
3957 5093 -672
7203 7095 692
3964 4574 387
3328 1238 -822
4049 5623 -275
6528 2800 -349
3045 2961 582
1224 1328 293
3195 198 917
1901 7077 -208
777 12 -215
7582 7218 853
3288 6827 892
1861 7604 754
1442 1104 789
5431 4590 404
6785 4621 -585
2390 6634 671
2309 1904 -646
1694 301 109
2373 1847 -441
7995 397 740
1656 3443 583
5953 1309 624
889 2852 -202
1830 3838 932
6355 3259 -797
7302 3761 -606
3399 1744 -169
6557 6142 -483
5805 5168 303
5933 3824 73
2173 3486 -900
1771 173 495
4357 8100 726
4224 885 -942
2025 4444 -87
2376 5074 343
7702 6885 266
6769 6457 18
6176 210 371
7810 1753 -70
7151 2403 639
788 6372 495
300 572 -394
2166 1369 658
4911 2496 723
613 2134 -562
6735 6549 470
5566 7469 -657
4054 7063 -278
1033 4482 -638
7655 1884 -375
6802 7073 -929
5043 6174 706
268 1242 272
2208 200 -589
2735 2862 -619
5613 2548 -758
7956 3688 -987
1673 1229 481
6174 583 -672
1911 6408 -454
995 1759 965
1067 5304 -243
796 2584 -361
7328 5187 -931
1135 5239 418
2500 3513 725
4131 4783 410
4781 6209 -948
7902 7611 190
7913 6459 238
6635 6696 336
6672 7714 -598
181 7276 -20
4853 5438 -237
4503 6192 975
4469 6711 -969
1288 5581 595
1605 4596 -800
139 6286 -49
1707 217 -375
6220 6056 -266
5954 1443 389
1120 5619 -556
2607 2850 393
3281 7052 657
3537 5386 677
3684 7204 -642
1061 7239 -967
2127 2488 -488
830 1773 -151
2847 7808 -70
4516 4931 -580
43 1102 -135
7320 5152 -551
3807 3459 -578
5906 3968 -806
1221 2076 -556
1954 3890 897
4874 7717 845
770 6085 440
307 717 -958
6547 21 -653
6423 184 871
6513 2466 -216
7169 5569 48
5604 6634 103
7016 2637 871
2905 352 363
3150 2602 397
2176 8034 -538
1873 5950 259
1276 4992 -911
291 5044 757
2591 4775 -349
1549 6478 231
6410 1880 -632
4699 1020 876
2341 482 618
2897 3649 669
1552 6444 257
4316 6905 -727
2884 6307 -989
3654 460 -444
6847 7414 -470
4578 5629 68
572 5289 -596
3676 1977 -314
6002 5274 540
1862 6499 -65
3765 3177 -648
3870 7480 -696
4421 4391 341
5142 2478 7
6147 1678 -315
68 1640 690
7585 1398 691
8086 3001 -305
5098 5006 -733
742 48 -232
5487 6189 207
6699 2064 316
6598 6115 340
7276 7115 461
2305 693 -767
8077 5674 -249
4169 3152 -691
7341 3056 -971
6943 6542 964
5232 893 -587
7373 1721 744
915 5860 895
5350 5710 -967
5486 2454 -98
5903 4224 669
962 2021 -940
5805 4419 314
4687 5248 895
1403 3077 -323
5367 3776 372
1346 4603 -593
2267 6459 -637
2063 558 163
697 6427 -553
7022 6582 751
1732 381 641
6917 5195 -784
1798 5870 362
3389 6976 550
2727 4507 876
2191 953 -491
1699 6858 53
5107 467 82
2402 1342 -603
5488 3624 -212
5557 5643 -111
4920 4052 738
7563 2242 126
5597 4966 72
2157 3809 609
7150 3178 454
4803 2329 481
7557 71 795
3149 4432 716
252 4593 -57
2602 5305 -885
71 724 -656
1308 4275 -718
4999 4268 -730
3319 1982 539
4970 7341 -716
4498 3740 -373
412 92 -585
4551 720 29
6197 232 167
5210 1530 -907
1449 6219 82
6836 1698 -237
7774 7326 550
735 4917 -188
5893 4592 118
380 1501 -173
3641 4334 29
2330 6079 67
6541 7427 274
2876 1552 -953
4634 7190 379
4490 5435 437
1617 7076 107
3232 2583 598
1300 2670 246
3545 7598 -581
867 3094 296
1765 531 -23
7934 840 -796
3461 4397 434
110 1375 982
6153 1172 -970
4032 3700 292
7325 2152 -440
6290 2879 297
2648 2155 -216
7454 424 241
5777 8035 840
1913 6154 229
3177 855 -374
2199 8163 -180
304 7094 738
849 6080 945
3618 4277 886
826 6839 435
1821 3233 863
2485 2663 -623
7093 6942 509
4664 4991 -755
8079 342 537
3006 126 716
720 1502 304
4308 5917 -766
4111 1357 911
5206 3032 376
6115 5303 -682
3835 2811 -101
5211 7564 -146
6811 2125 -874
4385 835 817
5085 3422 743
5682 3175 886
5326 5104 -691
7751 2458 -322
6817 7566 -135
6864 617 201
899 2360 591
1428 314 588
1569 5093 287
3719 2160 -69
3975 8042 -745
7748 5587 -766
7692 7984 327
4393 5538 33
5938 998 268
4571 3379 208
2293 7164 123
2894 1290 -313
6526 3212 -454
5794 1380 -603
760 6155 -644
1326 6309 829
4673 1939 -937
6156 6356 -645
6648 5244 -312
3972 3817 -291
308 5335 -291
5490 8053 32
7056 4954 57
7320 3970 -525
7528 5439 -743
2026 3367 -738
5414 2752 543
240 675 -286
3918 3213 616
7120 7266 -563
471 5961 -834
5939 3775 607
5420 2302 -648
2577 7392 502
2953 1318 -489
1958 968 224
516 2772 -329
8059 744 97
7592 2861 420
5885 6839 -200
7532 2613 878
5805 4412 571
7300 4209 -294
2621 1910 942
6284 4902 -391
4533 1192 -39
5640 2135 -376
8134 6053 347
7793 6693 -991
6916 5060 -146
5269 4720 110
1668 6431 -454
6420 6829 -97
6038 4817 -586
5740 4227 548
5371 3527 805
4301 2984 -714
954 2576 -446
4574 6190 167
2030 203 987
3140 6945 -133
7646 4237 -598
887 4632 249
4172 6900 -137
7907 2712 861
3700 1526 306
5766 7402 326
4899 4765 75
2761 1084 680
1796 4290 118
1510 6581 -104
7278 2696 708
5999 7238 -652
622 6728 116
6849 5906 -438
7616 1625 -389
1122 475 -220
753 3478 530
2053 7957 -563
4460 8102 -963
1217 868 551
6578 1129 929
4542 6897 -111
1420 1421 727
6743 3794 378
553 5895 -807
4995 8138 -747
3742 782 -260
2390 2558 -88
5355 5909 338
6890 5290 343
7117 1572 153
1497 10 798
2808 4769 720
7542 6502 -629
1049 6398 -977
4505 6249 -189
6766 7441 51
7579 5715 287
7931 1556 -37
4254 522 827
631 7283 -994
7997 6435 -559
6645 5735 734
1138 6501 -584
3978 6797 50
4499 5907 -613
7451 2575 -976
4615 7114 -421
5921 4525 -95
21 106 -265
2299 4737 309
3707 4425 355
2141 3452 460
6269 1833 -321
3198 4317 -630
4553 654 110
3508 6960 -899
3933 4190 -381
6800 4340 940
6956 7924 -743
4309 2959 -597
1428 54 658
6151 7459 -305
7026 5117 570
6889 2992 -321
6255 7456 400
5378 5839 167
4486 6094 -346
939 5376 -300
461 3162 -281
1882 1980 -773
7924 1473 -246
6420 3697 247
2415 4917 126
598 6897 311
7963 7940 -944
6964 6024 -544
7978 6116 975
3950 3161 592
7717 6792 550
1837 1010 664
1188 348 356
623 987 527
449 1366 954
564 5351 -798
3781 8055 -277
2969 3704 741
7016 5076 -168
1399 95 756
7798 3742 576
1681 3083 -407
7730 2554 -269
7773 7254 -816
8042 6602 224
7483 5790 868
6358 550 -662
5174 512 -246
6601 3696 443
6202 3898 -72
5750 1362 -24
2186 5616 360
4504 4252 -503
1512 7465 913
218 7604 -449
1777 4077 905
2428 3688 336
4254 45 -445
5115 8010 918
5462 330 -575
2239 6941 -62
4557 4253 -532
7503 505 704
1212 660 581
1368 2273 170
7554 7418 939
7420 7957 -873
5812 5141 -834
2456 864 532
205 7415 -484
2898 5545 535
7631 4940 -498
2765 988 64
7534 8140 608
5469 645 854
77 3030 543
1072 412 -823
2906 1227 -908
7929 5002 590
6091 7373 -862
600 6120 551
2011 6877 -686
4639 3295 221
5608 4679 -131
95 4226 756
7086 4826 937
7821 6941 264
1009 5804 -589
7260 7554 113
4001 5435 508
3300 7636 -715
1345 5332 384
2870 1650 -254
5142 2906 -217
6975 3014 869
2706 1756 -327
6653 1363 -44
955 5533 -535
2776 7860 238
4267 4523 -89
1434 2327 244
6613 6537 895
4514 7631 608
1612 706 129
4075 5039 493
7124 7756 702
7925 532 -606
1545 7433 -953
586 4295 -54
6001 3690 -149
5220 4162 -535
2392 4908 -969
3437 7824 573
3350 2097 59
7307 1696 -233
6685 5580 901
7187 7520 319
6788 7211 -20
436 6624 585
5427 3478 -272
794 3428 -822
6463 1245 864
8027 2424 -333
3965 7207 -35
6647 1044 312
794 5301 -132
