19

997 858
103 374 -274
562 41 -412
711 833 -925
293 243 -305
495 503 -467
828 871 537
792 651 907
681 534 -542
775 581 618
795 250 486
533 271 894
50 95 -843
619 836 -496
710 44 -613
94 118 -661
22 265 879
336 866 157
257 903 -117
256 728 976
495 426 67
440 804 -119
548 234 -539
356 243 -768
399 105 -549
426 437 261
737 217 367
667 916 -435
342 910 843
12 864 -444
503 756 -804
800 878 894
901 271 -859
182 737 312
195 354 -98
332 199 489
542 292 980
350 611 -353
257 493 856
336 301 160
130 280 -258
804 133 -411
104 523 -654
370 241 778
671 294 -609
129 296 -574
828 259 -143
546 112 -909
783 538 920
837 120 694
873 505 500
477 738 334
721 236 37
865 859 -56
255 828 -981
604 113 287
349 758 206
836 225 -487
480 558 -617
162 423 968
20 106 -701
4 729 105
588 819 -473
108 418 -270
368 263 -679
426 605 520
628 288 -995
777 57 60
155 58 -335
112 296 -683
760 251 939
183 136 -433
589 301 202
91 523 -557
852 902 -415
468 572 864
498 155 -662
687 484 -132
91 117 131
50 477 537
563 175 678
552 800 -79
902 466 -949
821 89 863
88 818 -118
29 859 -930
412 45 443
852 743 400
456 799 558
854 874 267
31 305 -26
156 122 -228
166 390 756
584 285 305
682 104 713
207 337 -562
910 895 -315
45 682 -892
896 410 -245
657 39 243
661 399 -532
591 274 -110
140 918 -718
321 813 428
221 914 -373
155 874 30
507 105 -20
340 165 664
381 271 620
44 647 -246
306 592 697
732 709 271
695 76 -605
442 761 -682
52 555 853
184 581 -238
104 805 -679
773 81 -14
703 338 166
186 114 708
377 152 -684
756 701 -156
801 895 -526
863 303 -262
130 517 -767
663 623 -541
878 266 786
572 500 -581
605 726 688
389 508 501
515 263 -939
274 105 929
861 76 -591
66 641 189
620 397 306
87 745 -668
787 234 814
857 270 -938
469 361 508
507 589 715
449 703 -486
35 797 331
6 77 -374
441 553 800
216 19 -49
874 203 456
890 534 -316
578 392 405
443 146 525
475 1 -903
19 714 422
351 634 415
625 917 -475
206 774 -1
298 173 695
369 764 209
197 801 -805
306 519 957
456 780 205
390 409 -65
437 293 529
32 667 -57
385 641 -630
913 709 743
767 508 768
85 663 212
472 274 227
226 678 -274
747 521 -338
238 732 933
815 760 819
448 341 414
403 256 638
741 519 -610
904 238 -291
463 547 -245
871 555 -503
226 848 -329
189 236 -371
706 37 -866
170 563 -157
741 2 -425
290 60 299
434 889 -967
69 147 -837
93 281 -431
760 762 983
234 790 -326
633 393 981
191 627 438
694 615 367
778 37 948
599 839 137
530 358 -530
274 45 236
555 363 -853
803 221 -134
775 532 983
300 117 766
661 220 -63
415 508 26
613 228 59
25 706 206
601 916 37
670 777 -784
500 326 -71
633 232 -251
859 259 367
795 584 -451
417 718 784
455 844 -325
640 497 282
648 801 165
799 48 -322
242 13 -582
446 275 470
606 491 -783
643 91 -762
676 468 -166
302 751 -826
790 99 -951
132 4 576
377 365 -757
616 367 519
830 41 -380
819 152 588
196 903 963
544 278 935
675 92 -163
457 575 -637
644 410 -846
218 495 62
295 770 972
148 273 65
586 363 25
867 904 -764
217 832 49
657 224 -388
707 747 617
160 235 489
46 488 -757
663 797 933
480 526 -875
452 536 85
222 238 -200
338 553 -25
869 129 938
742 482 -294
618 748 -124
258 468 688
825 775 308
660 484 -710
94 872 389
600 706 215
778 581 294
818 185 831
501 310 576
679 724 125
298 894 -508
56 753 -214
658 870 -329
314 460 342
660 53 -994
560 386 837
7 594 -334
644 682 -530
827 698 -54
593 793 558
120 373 383
17 521 -344
758 689 -22
758 300 -492
527 671 -284
282 401 223
684 658 968
388 220 -325
828 747 -619
849 89 939
521 58 -729
316 482 825
106 505 997
402 665 644
230 145 915
398 598 -347
159 346 -487
411 173 -490
493 239 -427
283 282 -590
48 232 -223
300 529 109
647 91 -214
463 582 553
361 787 -515
7 767 -808
682 800 -264
827 415 156
277 526 103
874 759 -148
412 540 -525
344 236 394
75 282 -288
554 755 -675
452 180 -406
217 452 517
183 317 679
231 598 527
760 165 -730
601 287 44
343 16 -14
768 668 -10
12 848 -534
818 600 -118
198 569 -145
367 51 23
394 208 386
470 199 591
43 700 766
36 248 966
104 205 658
316 243 12
22 75 416
240 732 -20
631 727 486
637 288 79
105 478 -870
688 48 293
240 836 747
801 447 338
297 179 -671
46 625 -313
161 280 -130
288 544 612
892 793 -868
767 866 256
44 737 519
291 109 -898
305 59 995
918 487 -851
646 165 934
21 344 -15
810 329 803
488 865 132
280 399 -105
88 101 -742
421 455 954
679 139 -391
78 137 -853
728 399 468
769 761 679
661 404 -78
676 787 233
380 286 -243
645 398 -201
651 577 879
275 399 526
541 185 -235
477 321 687
582 292 813
904 358 352
800 195 93
467 803 464
59 256 -576
486 297 -142
798 260 474
736 916 -620
456 215 864
205 406 760
315 167 -625
22 110 115
508 445 663
225 158 257
344 248 443
332 713 -809
42 168 35
307 528 358
513 228 778
399 710 631
244 649 -734
267 240 429
337 761 157
186 151 -582
234 876 -40
147 141 744
173 862 -346
900 282 38
22 609 8
259 137 903
815 285 -183
573 23 -486
751 780 147
243 50 -900
390 270 -64
785 844 -137
382 225 714
430 468 538
43 498 663
226 852 -311
469 688 -431
225 276 -951
410 609 409
881 513 958
804 332 698
291 408 -269
685 532 -694
86 123 -116
192 653 151
782 222 625
480 669 731
555 449 -779
445 294 -264
831 764 -71
919 329 -647
814 396 896
486 591 -111
675 556 245
309 280 702
399 522 374
918 148 -73
654 572 338
518 155 -954
332 884 -379
126 416 -49
684 344 -426
172 659 34
904 318 -178
78 535 -754
208 720 -1000
387 430 -87
877 306 -457
484 571 -21
91 371 714
321 600 810
577 650 -90
569 543 -890
819 430 122
815 201 150
467 803 273
254 518 582
157 183 -492
779 379 656
362 338 523
853 24 -927
499 713 -606
229 583 213
797 887 -64
705 20 144
97 589 -704
366 480 704
478 891 -978
254 200 -924
148 460 -22
227 751 922
109 523 -926
672 273 688
840 404 124
38 855 377
526 113 407
191 84 280
289 517 226
377 23 384
300 668 532
145 186 647
269 473 -890
645 503 261
449 626 750
730 750 -17
284 586 643
686 854 161
489 683 -898
625 474 -594
207 500 3
883 759 -76
864 850 65
635 715 361
483 357 -790
452 378 394
52 500 -832
745 585 853
114 884 535
14 358 -324
134 580 153
139 464 -351
577 560 -810
583 312 -327
548 29 -413
334 835 770
238 329 944
885 314 -257
125 758 -414
418 302 -879
382 31 -198
54 459 -755
138 802 648
5 722 -138
645 621 667
590 375 916
749 713 891
415 386 792
67 311 -988
593 539 -30
267 822 -262
690 867 945
782 670 -789
550 490 456
113 83 -490
145 100 -924
194 289 337
491 906 -220
693 790 -76
679 664 -79
136 41 586
504 765 -498
433 715 975
685 395 -462
429 447 -132
480 473 -554
832 159 -529
280 325 -376
381 257 -841
546 387 285
102 839 -44
568 874 82
39 815 -701
272 199 -241
499 702 -5
161 337 869
312 662 -524
306 692 -465
108 910 588
218 764 -730
661 100 155
37 811 -213
790 536 687
724 293 483
289 697 713
50 350 155
42 531 -362
82 856 -404
62 850 191
331 197 492
144 357 530
161 90 890
817 280 909
861 11 574
655 732 524
4 113 -657
823 850 988
558 320 -392
30 545 -254
700 232 820
328 840 -823
400 591 -249
592 226 -93
520 262 -988
269 29 -215
296 623 -991
7 803 907
429 529 -859
37 813 188
59 683 54
401 650 -724
500 848 704
460 597 -375
272 13 850
328 853 -167
358 546 -445
862 654 -740
154 169 -357
699 259 -749
758 403 -176
187 415 -100
496 169 -186
793 576 -960
868 762 -207
268 137 659
396 198 -925
764 436 -351
409 589 416
319 250 10
767 280 -240
373 164 -309
55 735 -129
254 626 -907
101 784 -57
318 29 -756
211 275 -248
143 729 -341
748 826 706
736 791 704
311 702 -697
398 823 -1000
168 824 -746
720 300 603
828 198 -143
376 591 778
325 106 -978
832 177 -981
523 312 650
101 578 -395
546 653 833
428 661 488
756 193 163
84 893 -570
289 510 -18
275 917 546
476 417 -828
324 726 702
293 747 109
265 566 -375
682 374 -472
455 778 -603
813 275 -246
816 858 825
807 798 159
675 74 152
842 894 318
744 518 210
831 65 468
668 476 643
248 550 -979
715 461 -130
910 827 -342
21 319 601
850 727 45
520 190 881
5 629 -504
861 774 962
334 307 -440
639 457 -652
22 775 753
463 299 -231
629 381 -157
396 398 989
877 553 -593
470 599 -29
455 472 -749
4 151 391
502 896 -427
98 76 690
318 665 215
297 78 -450
168 741 -860
535 600 -333
282 578 871
399 264 -51
302 490 -680
553 563 338
492 842 337
199 37 -418
515 665 194
569 58 900
356 881 764
255 284 -1000
352 412 -204
478 192 -629
898 837 546
317 43 558
842 426 -576
812 269 57
901 551 188
848 464 -378
171 806 -463
463 137 429
555 351 -808
527 729 784
908 282 -107
683 557 386
664 773 972
572 886 207
62 205 887
820 545 -348
573 464 457
461 794 769
186 535 -532
75 712 954
552 602 -815
572 699 -427
869 883 -237
472 367 699
865 427 -173
61 795 656
581 239 173
85 820 660
329 732 902
846 346 424
499 344 -612
576 375 475
695 424 -122
642 411 -585
613 639 -421
263 720 -794
671 547 116
411 18 156
888 645 -39
797 639 -988
317 573 -892
257 414 -114
643 51 16
564 370 -35
798 84 265
2 855 -146
649 711 619
356 409 -561
583 8 -506
785 735 42
197 702 -561
561 647 -971
345 896 167
736 557 773
864 302 -291
346 314 116
514 795 -974
229 328 931
761 55 433
764 895 -267
135 642 -704
186 774 -900
166 246 273
564 388 830
67 737 -409
806 606 426
744 701 -692
600 439 -758
755 556 799
648 469 494
597 727 969
738 915 705
366 515 460
35 276 -123
203 581 172
151 703 -484
406 218 555
894 563 -238
18 599 -602
713 13 81
384 120 412
628 339 -775
757 271 833
837 46 501
149 188 736
582 624 -338
173 549 749
422 488 893
269 369 988
564 206 536
842 709 346
771 320 -581
573 420 -36
439 184 -803
434 8 373
480 34 -635
637 414 -75
629 611 -833
840 531 451
15 386 -674
31 269 259
36 518 -261
142 197 292
253 884 -829
103 585 -218
322 890 688
423 776 -926
395 518 712
122 167 -723
710 559 111
279 127 -29
62 105 -813
297 448 -962
41 902 583
589 756 -78
751 19 -418
137 488 -495
542 737 676
150 246 -64
843 31 -788
256 51 90
508 738 890
524 381 -59
862 301 -126
547 593 -564
135 830 200
141 195 890
914 12 -983
162 497 -982
441 245 990
746 564 995
191 691 828
773 248 -855
301 205 -689
790 197 -181
498 386 -575
422 621 -888
514 89 286
742 748 -758
903 719 -121
486 646 -897
672 97 -260
970 899
389 62 -479
956 703 786
922 135 -841
39 710 596
71 427 -823
814 916 284
436 653 -951
461 139 910
953 970 529
812 405 -309
223 294 -614
870 509 -743
588 777 482
429 96 563
677 284 494
445 705 310
415 362 -564
488 16 639
703 73 221
618 262 -238
21 69 -538
909 585 -66
466 947 -946
138 234 389
204 759 745
38 118 -15
617 490 212
175 722 -595
701 825 199
774 955 -370
417 956 -13
808 468 -705
395 408 -890
34 852 825
92 419 314
817 318 483
601 527 437
626 419 -951
683 806 178
945 417 314
957 197 -653
613 464 -792
749 87 -177
145 185 197
287 242 221
722 277 -72
849 162 631
220 924 -238
146 595 -462
735 597 819
36 13 987
181 810 381
528 360 -121
340 350 -382
725 923 511
229 83 721
177 787 590
489 540 -639
373 822 764
177 940 -929
610 153 -452
921 582 903
22 91 -339
859 137 -261
408 263 452
926 166 692
305 469 24
555 291 405
299 572 -25
456 878 522
535 715 171
498 505 -403
473 897 229
762 386 -351
624 148 540
382 256 304
698 565 185
390 908 -681
878 198 -764
239 956 422
921 323 -480
900 442 -224
508 292 451
127 306 -611
568 680 181
923 571 -616
819 238 576
669 936 423
476 158 -823
89 931 -176
29 299 677
941 818 -911
570 816 -962
567 170 -376
836 461 -243
410 797 982
377 395 900
357 368 55
766 569 -591
465 570 -939
754 516 -242
508 697 -943
887 558 -915
40 166 360
53 102 -179
383 596 450
21 159 -562
44 656 123
609 441 950
483 145 -219
97 883 -922
52 763 246
809 758 -750
887 203 -760
701 526 -68
19 586 -904
488 925 579
422 618 -845
298 7 -10
491 405 -586
228 457 -329
776 888 293
389 278 679
100 461 -76
725 211 937
238 834 -882
417 342 -22
855 763 -946
951 159 -509
665 221 -428
324 356 -383
174 818 115
504 383 546
383 128 -43
150 129 -425
962 458 -105
57 751 -270
728 74 -967
695 354 903
860 178 -975
894 243 638
559 790 -636
352 931 -530
341 459 -240
915 300 734
396 67 908
283 290 42
629 683 871
868 90 -372
10 820 583
51 554 55
777 505 -734
941 460 336
23 85 -307
388 761 -757
104 783 -629
949 406 -136
309 470 -668
946 63 -763
401 240 24
774 900 -22
185 952 927
612 383 633
772 806 805
5 465 846
499 345 840
575 174 -732
239 132 -628
91 943 -97
204 493 614
818 844 906
742 491 258
734 730 -267
281 11 -25
835 536 583
199 791 327
608 49 388
611 86 -17
642 315 458
850 782 -137
925 47 -597
36 693 -3
551 171 104
337 562 619
659 274 579
172 105 671
586 347 -567
730 287 -470
823 889 307
520 947 -747
780 256 533
130 789 422
60 287 190
903 228 730
341 542 262
399 379 972
334 87 732
864 940 932
591 344 974
956 652 -691
467 19 831
500 261 -191
828 958 -55
692 642 -250
306 85 823
428 300 -613
97 146 -454
961 840 -837
229 91 940
695 568 -923
386 199 608
572 447 -883
831 260 -328
60 450 528
926 127 837
863 167 735
347 50 -357
312 166 -817
890 896 170
767 614 394
734 331 -745
467 775 -701
755 448 -3
367 84 544
101 910 -634
13 722 665
617 555 -627
661 47 -657
222 444 -188
580 786 -708
132 772 677
434 614 438
168 343 -642
632 320 427
888 754 -762
53 418 -372
710 814 -929
302 652 -9
890 681 -65
59 339 -612
40 595 399
820 785 111
440 160 685
392 48 -296
234 650 -340
280 970 684
623 682 -782
69 310 -575
703 73 404
188 156 187
435 684 654
337 595 894
96 503 598
722 858 -808
564 395 120
865 960 -114
611 544 779
14 396 255
377 672 -212
190 381 -483
318 340 -892
182 676 -862
732 738 -387
665 919 -915
744 206 -660
685 883 -463
566 285 295
286 434 791
279 855 -890
696 279 -517
405 338 335
649 792 -1000
717 244 925
737 42 -114
709 112 -550
939 38 84
79 547 292
188 398 -590
252 867 -980
42 131 708
216 645 -669
814 153 324
335 853 -537
807 802 -909
831 744 519
763 110 -753
188 942 -479
280 330 -396
58 321 927
876 201 906
918 961 -321
327 810 -139
233 941 -203
805 933 53
637 803 322
710 415 868
703 377 -204
727 492 261
172 420 -882
235 919 903
50 14 -295
305 137 -533
44 703 -721
874 664 15
74 213 805
282 284 125
102 969 -175
385 496 736
703 244 -879
168 764 830
229 614 -935
897 347 -653
490 379 934
548 77 576
435 870 -307
748 46 566
232 514 -859
244 871 -914
694 262 -349
218 571 455
506 100 -413
143 185 699
309 274 -573
819 719 -24
69 967 -813
589 617 724
570 893 -345
480 573 -10
945 101 890
486 942 482
348 522 -678
443 41 -633
429 297 -100
264 301 54
16 384 804
527 116 -33
422 164 -293
247 860 -691
174 268 -551
676 233 737
591 636 -63
410 397 186
280 133 163
417 853 -509
331 757 958
834 10 281
214 375 -83
39 409 -484
419 202 -521
556 415 390
377 750 -514
729 228 -689
633 833 -522
348 455 -288
927 534 -486
28 98 -62
657 219 -231
483 580 -759
15 401 958
755 127 -499
12 292 -421
184 338 75
940 462 -480
769 518 -262
34 5 -178
864 199 -165
32 580 -871
598 423 389
442 479 43
134 551 729
184 786 -958
164 940 -778
388 735 22
714 889 -550
55 312 -330
637 597 928
510 561 -859
304 826 575
727 942 254
191 937 -713
695 922 -363
794 277 424
208 802 936
211 26 -494
831 231 871
26 293 -78
633 211 75
209 943 -408
208 891 800
635 824 775
308 7 -642
261 755 297
960 568 -425
184 945 -467
332 361 -288
834 786 721
195 182 920
483 619 93
711 896 -769
594 438 -18
613 321 398
221 448 -72
328 778 509
421 794 185
919 360 -781
625 737 732
958 821 218
391 684 -15
297 224 202
766 123 -729
599 745 -898
288 583 286
167 802 185
674 345 -344
378 811 -131
690 823 -544
173 857 -792
226 871 365
346 497 -444
666 738 -22
839 36 943
686 74 891
68 855 168
766 150 62
57 95 19
311 62 -540
420 489 216
648 762 -443
175 208 -331
771 231 452
62 225 -19
952 371 932
507 682 687
646 464 -142
275 788 -67
317 269 -750
895 609 -565
548 817 -999
508 418 -583
707 187 587
527 368 -563
452 633 672
630 852 34
122 848 -317
418 845 239
509 200 -984
891 87 110
89 124 532
387 64 -851
131 224 731
749 344 513
326 661 -915
681 316 -922
851 25 453
69 333 -686
242 481 670
471 705 -964
833 953 308
713 150 -969
925 710 905
816 904 361
750 297 -499
484 780 -27
269 317 -68
766 10 -405
345 391 -17
558 195 -861
496 813 -580
617 259 688
909 581 -113
449 169 -52
350 386 -44
522 534 -527
131 256 -698
553 584 981
898 260 -194
642 726 451
240 53 476
90 865 -991
146 407 460
902 279 864
99 599 287
310 610 -170
446 283 -685
445 825 -40
162 426 400
30 467 -366
32 362 40
81 924 -733
888 296 -50
904 717 -636
32 174 -253
468 832 -674
880 824 788
705 849 -915
406 164 379
548 523 435
841 508 -846
959 463 -342
159 877 -74
181 332 -52
71 632 270
764 452 -896
490 647 805
482 663 809
574 117 526
849 223 156
735 118 -698
887 665 -4
475 264 -91
670 142 841
907 827 854
18 918 97
25 504 -906
188 126 203
655 130 -969
531 840 -155
961 715 54
34 608 570
282 172 -779
19 36 759
119 598 706
456 627 -65
584 59 -706
800 277 945
829 564 -803
341 820 -212
907 161 -428
886 777 787
184 58 -591
334 795 -345
187 777 -942
966 312 940
910 699 -22
24 936 -912
401 422 146
502 180 -581
787 820 -320
821 565 -671
270 513 -42
754 457 -825
12 835 673
266 261 -265
440 526 -961
870 48 649
245 584 -975
498 196 -489
181 871 762
615 85 -780
248 400 -411
529 313 -713
475 656 -290
508 746 762
505 912 454
114 287 907
579 552 -513
843 801 137
838 930 630
912 762 -368
450 310 735
883 489 -591
77 650 488
610 813 -879
610 792 -339
485 134 -439
270 428 698
267 763 895
894 709 130
291 226 593
393 885 -737
756 198 -432
336 362 249
480 298 -886
459 405 389
960 195 86
562 551 868
680 611 -191
900 866 -716
690 852 -815
510 707 68
317 176 -126
359 719 559
757 204 -666
638 739 -895
931 166 414
407 486 -399
334 221 947
626 650 776
723 481 -916
296 699 797
205 240 -995
873 481 -368
678 314 871
246 120 318
19 407 563
896 61 480
63 40 -873
368 322 864
885 872 926
324 699 816
946 81 635
74 161 702
547 866 223
529 868 859
723 395 480
723 444 252
319 57 660
3 153 169
913 370 301
403 199 499
325 293 -866
934 661 851
387 344 -22
493 699 154
497 142 -781
843 858 206
795 550 -51
795 671 -424
901 867 631
102 304 -782
150 65 -285
40 647 662
423 913 -388
247 895 -627
204 576 273
352 722 -808
331 505 880
325 664 -765
715 969 -257
686 731 -628
521 455 765
786 845 -605
627 670 -585
134 41 101
554 727 974
656 518 -575
237 213 -742
26 261 -166
191 268 467
542 257 688
241 945 48
283 171 -559
396 929 800
949 163 559
185 294 743
108 217 -34
923 219 216
512 509 -516
324 426 -85
453 864 100
906 955 -955
241 244 -995
378 791 -646
135 902 -647
539 387 335
376 474 -435
897 546 483
221 3 -23
967 130 -338
225 40 37
422 912 412
585 538 -92
403 842 -599
381 246 -65
967 390 -558
969 875 -334
482 26 918
27 752 -934
674 40 -324
188 234 27
959 17 -970
406 373 -177
930 649 -437
730 289 853
115 364 -148
63 411 -262
430 45 880
437 333 -495
118 809 -129
127 187 115
184 141 313
81 796 462
380 705 -546
430 469 -543
412 286 436
815 308 -683
408 134 278
589 299 -826
727 413 -702
305 783 -911
99 577 -952
719 969 -747
130 933 9
283 818 427
2 5 -388
790 848 628
361 367 402
599 942 812
629 832 -477
62 414 727
107 684 274
355 871 -472
86 920 -372
883 898 -704
410 268 985
969 508 -627
373 205 -749
348 561 -905
118 648 236
944 926 650
655 399 987
20 570 947
177 498 -844
563 430 279
136 204 -399
852 182 169
904 132 174
748 788 -621
903 119 -68
274 194 -166
211 43 952
746 53 634
571 395 723
146 193 315
833 185 589
316 317 -920
725 411 -844
788 394 171
93 626 539
195 732 -231
189 443 283
879 802 267
804 902 -204
195 617 869
454 65 -609
152 68 188
326 569 -601
927 960 -921
724 137 939
5 646 649
475 146 868
238 907 -291
925 669 594
331 809 -473
556 851 -599
924 761 -197
94 137 254
924 38 -174
818 257 521
247 199 455
