19

960 959
537 205 -446
660 245 -10
832 785 261
90 537 -548
100 341 921
748 46 903
301 139 -834
610 839 -596
398 521 -241
259 255 557
121 144 781
530 879 447
741 141 -460
729 441 635
340 213 -946
62 509 763
769 144 54
607 810 400
340 594 -499
671 209 -596
575 167 -783
735 840 -590
879 26 824
611 601 -87
628 821 598
211 621 959
501 767 -164
616 313 465
159 784 -525
261 41 -696
628 19 -358
699 308 -403
734 22 -565
708 680 543
473 655 514
387 867 625
388 630 -124
231 255 292
9 729 890
828 691 -972
182 459 -554
858 394 627
775 860 -625
218 132 -601
858 737 -597
578 139 -922
107 468 -164
248 30 -678
57 653 -653
722 779 951
458 25 807
324 375 204
173 85 -507
220 252 544
172 607 585
665 454 454
555 670 401
636 437 -690
491 231 976
368 585 203
171 691 -482
44 581 -803
670 146 -852
430 781 -266
547 804 487
34 422 -493
30 691 -455
623 825 -597
91 208 -129
863 704 -758
735 320 -597
846 441 -721
640 283 0
55 527 -625
664 481 435
372 429 46
670 432 430
816 331 532
125 746 985
445 517 642
654 99 199
278 541 -728
495 758 529
504 769 986
464 790 643
674 6 175
220 483 -271
21 179 55
503 822 577
41 562 969
766 747 56
414 868 -126
715 864 -42
494 148 116
618 738 459
100 627 521
119 584 -254
553 797 409
655 62 529
114 801 327
234 69 815
808 23 -214
556 395 -139
526 613 -874
529 650 728
734 245 793
836 330 -167
250 80 398
203 359 -758
386 512 -473
44 375 491
411 193 186
55 438 -61
65 400 -892
748 675 619
700 571 853
145 543 -871
793 856 -533
219 180 404
396 19 741
173 30 712
590 554 -260
835 349 706
221 594 892
718 199 147
728 723 494
403 665 491
112 604 -912
402 474 -759
678 188 467
223 53 -967
637 737 784
587 203 -795
606 456 475
456 743 -689
670 758 -988
776 712 873
819 797 499
885 361 545
93 591 252
599 235 -83
642 296 378
474 104 919
13 546 -183
536 584 -978
105 705 -911
886 474 -4
70 256 760
13 276 -648
265 731 922
313 161 -804
381 57 719
297 776 -305
667 429 -775
836 559 657
271 479 -465
220 292 431
575 144 863
383 670 -232
450 302 131
553 57 297
576 765 -605
725 179 -963
854 107 -388
244 6 756
313 245 -737
690 146 461
88 42 -167
424 55 461
3 332 -542
878 351 301
599 418 -719
127 829 693
22 129 324
602 255 996
731 544 -542
352 456 984
243 114 -303
46 470 821
67 30 858
516 237 933
326 450 951
318 587 415
500 509 -730
31 213 476
745 278 958
211 549 -629
67 155 354
737 390 936
321 43 -115
745 830 -244
330 630 155
815 25 -171
183 340 -483
370 48 145
30 629 -628
778 241 170
173 594 778
846 489 478
811 374 -754
485 492 -502
446 769 -939
43 608 -954
297 358 257
824 225 673
164 194 349
121 711 -644
641 619 777
858 778 304
451 819 584
752 382 682
337 726 -304
200 466 36
668 789 978
550 413 549
453 653 -225
749 882 -857
486 378 -584
844 22 -379
457 599 -327
758 651 814
305 225 -751
616 253 -825
828 727 257
179 624 999
456 25 -627
184 249 669
165 140 137
554 860 879
209 476 187
111 149 -645
238 344 187
382 774 451
402 881 -407
325 634 -430
497 358 -464
294 262 -621
859 65 348
813 39 111
781 189 -891
301 839 254
621 279 295
418 531 -813
94 741 125
265 829 -409
686 700 -507
393 647 -139
35 681 -406
425 42 -909
626 171 -170
349 12 59
382 490 967
764 329 195
130 21 -562
703 259 -39
764 357 -263
130 188 -519
14 742 -612
722 439 933
435 513 603
370 505 -913
341 271 487
400 229 235
207 875 -376
367 208 868
326 331 -527
318 368 -658
882 389 380
609 835 58
417 565 137
456 55 114
436 17 -60
671 133 971
178 78 -286
599 237 443
82 66 129
922 996
478 598 419
698 31 -460
244 579 716
784 726 812
351 273 -564
169 81 135
343 352 -47
508 188 -396
723 547 -790
853 327 -251
305 84 891
650 816 233
567 442 -121
909 67 609
218 724 256
520 422 -790
860 546 -832
360 740 -681
408 464 -300
629 305 487
136 184 -178
728 142 314
143 152 773
599 355 720
864 224 -146
835 320 265
230 267 -32
15 462 -385
95 553 376
475 576 -302
345 186 -656
911 401 -98
784 606 -706
27 381 -447
295 85 -272
106 828 -409
395 325 958
436 544 863
875 422 -611
71 746 -926
56 580 -248
618 348 -589
860 117 -97
619 31 36
76 296 870
383 31 88
886 221 393
325 35 -549
466 1 -110
224 70 -102
215 49 -907
852 505 288
503 559 -584
397 235 576
792 670 571
523 821 470
387 334 426
100 474 -416
644 258 -105
900 801 -162
736 587 -804
751 538 -422
377 591 40
20 519 188
770 178 787
670 464 222
894 553 236
469 608 669
442 93 -344
897 45 -59
134 405 -327
806 809 334
832 724 -418
573 822 -60
778 915 494
600 321 -511
704 424 34
842 792 89
638 525 757
712 316 -110
316 352 766
465 721 503
848 92 210
823 446 264
137 769 288
268 799 -512
478 46 -161
580 740 42
62 469 -44
164 419 9
638 591 -910
912 675 -250
640 777 -479
679 910 -707
248 840 819
251 97 -884
875 777 -920
789 661 -273
641 828 -230
693 286 770
617 552 -764
856 706 789
374 45 122
304 419 510
54 899 -685
47 612 832
93 181 -210
461 343 681
737 787 882
488 294 -55
412 495 803
187 846 798
684 759 -251
355 505 933
776 350 436
763 605 803
120 126 872
338 269 670
265 869 810
597 871 -183
543 593 330
862 368 -194
660 735 436
216 151 -273
10 572 -573
189 921 611
407 148 62
753 403 698
44 456 674
323 481 -859
166 363 918
665 148 -390
842 278 -731
422 598 858
790 522 759
312 552 -431
485 502 917
526 87 477
269 415 -257
11 291 -873
337 180 139
298 861 -637
831 426 102
143 59 507
201 557 352
187 878 -837
264 552 -306
871 124 487
800 665 -525
395 704 -567
201 150 -628
524 629 -315
167 544 -580
27 922 -507
95 265 245
465 506 -987
120 499 865
603 236 -708
221 122 123
541 800 355
184 686 -643
704 799 -815
298 352 491
286 160 676
20 551 -927
556 758 -650
474 659 674
196 881 -320
86 314 436
244 685 826
309 271 -727
36 864 563
10 376 113
857 684 -313
92 710 99
645 785 164
837 763 -664
485 216 -525
77 298 128
176 269 -449
778 642 -204
555 472 405
294 857 -530
547 222 468
279 791 -536
477 347 283
72 793 887
85 194 417
785 810 705
587 6 532
110 428 -419
284 502 114
122 889 569
600 357 922
709 407 -717
205 665 678
37 157 152
137 493 11
75 722 -654
879 494 -431
395 113 558
783 712 -90
472 131 -349
583 144 735
505 437 895
30 773 878
266 63 935
641 725 -471
323 878 -907
557 449 -819
858 25 -660
917 507 878
601 246 -329
902 190 889
575 378 -730
641 335 46
597 393 -330
311 414 -96
218 845 -285
500 554 81
806 234 -315
901 663 135
213 249 -901
440 374 -184
377 281 493
879 801 -402
113 918 892
400 409 7
280 814 -827
641 19 689
613 24 472
885 685 -476
677 398 -81
656 608 -475
767 143 -891
245 631 -676
435 148 286
501 31 -74
552 248 -988
211 593 -17
829 853 91
786 707 390
414 711 707
669 496 -700
26 783 432
339 272 756
487 616 -209
458 894 -313
26 292 975
192 306 160
58 620 899
178 913 -561
825 739 -505
338 782 -672
802 178 -117
439 777 456
134 432 -989
75 657 -736
14 552 -424
151 519 -731
203 886 522
491 542 334
874 723 187
887 434 230
645 814 73
65 597 879
194 221 -366
861 240 585
26 388 -451
129 638 -846
625 188 -706
482 433 579
775 570 431
210 564 308
745 843 711
843 888 -857
751 723 -693
368 877 87
464 152 -27
913 714 440
100 773 300
22 543 -367
10 599 713
691 485 980
553 651 761
672 414 -432
185 228 -70
670 2 -932
14 66 7
714 106 -91
297 210 -179
333 405 345
124 301 -450
199 180 989
633 870 158
254 232 -762
453 666 -70
637 782 -627
550 214 153
773 786 -444
633 746 383
656 501 713
549 102 -244
612 465 567
842 707 -110
845 758 266
850 395 -874
581 303 231
765 130 891
537 224 33
95 655 -19
322 531 -801
402 611 -186
631 322 -641
613 753 58
100 626 286
659 365 971
36 877 676
30 10 967
501 733 274
91 893 -143
144 685 -816
344 635 15
105 898 -68
667 538 -39
476 201 -50
169 350 547
826 921 803
592 496 -181
563 120 -766
101 27 -483
4 632 680
318 214 -157
174 404 -485
363 885 -572
822 719 742
499 307 -504
188 289 -142
243 504 -499
774 372 174
792 590 951
319 14 -60
831 1 -869
428 497 683
760 627 447
227 189 -305
747 138 -579
451 557 -267
260 38 849
829 282 524
205 856 960
570 564 465
38 537 480
244 257 -131
756 576 260
37 710 293
379 855 -308
639 832 -917
627 658 -678
340 402 529
288 513 769
742 751 -445
845 706 -71
376 739 -591
301 207 -123
652 586 739
900 16 955
272 243 869
478 412 311
480 667 88
837 73 -403
815 363 -183
590 368 -387
477 610 783
480 266 -165
546 784 332
657 754 -105
665 765 491
756 242 -755
227 38 626
879 803 869
310 388 -957
43 21 782
173 170 -523
147 107 785
518 911 827
919 814 31
449 495 -105
456 132 686
455 556 -448
346 476 -985
878 449 622
423 185 352
88 144 -341
348 70 822
709 178 -52
510 677 -76
88 909 44
548 744 -215
112 141 881
753 253 508
596 20 933
549 390 977
480 903 -394
312 772 510
47 453 -885
487 350 -133
633 772 162
596 740 554
481 138 97
217 237 92
764 404 799
6 530 284
430 389 -574
342 352 348
298 585 -116
683 812 -637
180 906 515
178 808 -999
769 133 66
333 337 811
50 136 309
322 198 -731
522 413 -493
255 343 38
447 902 947
774 860 -271
670 446 -568
136 862 695
681 795 -177
728 99 317
100 256 990
366 855 176
435 352 -549
570 749 -477
129 181 -643
800 59 753
124 330 -117
298 312 840
802 510 604
429 875 697
807 851 149
248 681 -690
285 74 -90
531 362 -301
850 211 232
152 618 -667
636 734 688
656 79 -572
304 784 41
175 588 -819
39 623 557
276 543 711
538 536 -897
76 744 -765
334 148 859
661 360 -997
787 869 42
246 907 -527
63 450 519
364 418 -139
357 601 -741
754 729 349
179 849 925
847 426 -569
448 24 591
476 305 825
855 119 10
899 863 135
100 575 -110
40 436 69
6 218 -643
878 169 -621
831 388 -96
548 597 -793
568 577 990
362 718 499
535 141 -228
181 193 -211
269 344 -301
282 593 -737
464 350 -603
582 661 -415
174 699 689
356 141 606
341 775 418
583 125 -725
567 380 -142
111 263 625
2 894 232
793 758 -406
61 635 383
333 119 -305
621 442 492
154 329 -182
607 39 -982
279 469 -834
841 603 -688
2 865 -608
576 794 194
388 588 -550
211 361 -565
245 839 513
28 295 -414
254 552 -876
107 84 -994
725 883 -480
853 299 -798
842 566 962
829 630 -365
509 921 -479
779 173 276
861 512 400
911 706 147
381 875 892
341 128 -656
487 368 186
659 587 251
462 630 964
752 821 592
332 868 -380
685 619 -391
447 823 -256
94 710 -4
239 34 -5
228 450 -991
483 462 -558
136 546 811
756 587 902
134 575 82
504 155 -152
207 275 -997
199 636 76
476 181 292
574 52 -522
54 167 -719
162 181 -370
228 579 -468
826 849 -122
662 349 849
505 718 662
752 674 434
641 462 402
229 450 -399
430 247 -707
773 762 -222
7 863 786
791 578 -127
800 148 698
56 762 -449
360 716 -554
428 587 -140
512 229 -644
538 279 -658
907 5 -9
605 194 -273
209 281 -193
828 154 -675
579 466 -12
899 164 428
498 17 -758
778 76 -254
596 754 -89
312 387 -80
370 337 238
862 787 -649
810 748 819
747 262 781
844 255 -956
31 84 312
850 307 802
467 452 578
89 227 -670
766 83 180
843 308 391
342 348 279
904 442 -114
827 536 -452
880 293 621
469 33 -6
515 889 -734
897 123 -26
352 111 -957
704 721 462
321 836 -170
323 787 750
344 893 -63
661 901 693
80 308 937
302 909 -365
874 758 440
702 7 906
590 177 839
117 428 766
725 882 853
863 831 -744
836 336 -789
605 841 499
542 250 -278
554 675 943
475 125 129
784 66 176
664 736 -129
257 484 -704
499 43 -795
502 175 376
162 735 281
333 911 270
488 331 441
412 647 300
781 879 -234
799 192 -747
497 605 16
383 303 921
213 93 -498
481 887 -651
333 891 -865
841 614 117
355 260 355
466 402 580
671 279 -338
572 488 148
386 254 571
634 291 -594
197 898 966
471 475 655
369 644 751
621 615 -536
507 152 276
746 439 565
525 165 107
844 634 876
53 919 -849
659 413 300
896 272 -389
437 769 -967
674 67 -577
247 261 -545
208 685 745
302 690 -325
311 791 891
668 224 955
201 117 834
612 196 -943
840 441 -483
203 281 -925
639 899 -510
24 180 278
570 398 -19
17 768 588
769 251 983
86 488 423
697 517 149
310 159 -513
195 82 91
531 800 684
557 18 -273
555 408 538
207 383 520
166 917 178
771 269 -673
413 762 -383
190 610 -90
776 395 -454
112 826 139
645 451 633
762 919 -719
604 65 234
337 230 284
200 384 -747
112 275 639
21 45 -86
134 437 -161
68 51 -306
115 839 -277
384 237 -479
143 194 -902
503 474 -411
544 173 -475
349 681 -691
435 450 -458
1 408 -839
597 183 -819
296 258 975
219 737 -910
436 119 -74
121 225 571
151 760 -699
41 106 880
552 911 865
911 229 -869
83 885 -863
159 561 -189
785 614 243
550 491 540
295 37 -650
435 646 -898
56 834 -574
641 3 -25
535 634 -277
704 493 38
468 652 190
665 59 867
427 503 449
298 742 208
798 310 462
880 59 -857
379 656 -950
666 821 850
839 389 424
353 345 269
77 841 -474
831 347 326
756 522 -646
713 514 -344
101 632 -364
109 739 157
93 90 -23
144 675 -818
93 656 -324
217 482 167
115 550 -507
328 172 -918
527 780 -934
514 363 -732
810 307 -813
371 666 -716
681 204 970
722 683 575
322 459 -451
407 546 -2
826 181 711
203 94 869
428 891 -164
267 205 389
142 306 -830
463 814 174
351 111 -356
432 336 -843
371 628 -939
919 447 -983
174 20 -856
374 743 875
870 167 745
779 397 898
143 890 -458
176 635 -871
849 520 -577
120 389 933
69 763 80
773 769 956
815 236 941
247 695 -699
413 169 -442
618 740 204
360 481 50
885 330 949
828 883 814
358 248 312
56 15 432
638 613 556
28 865 -163
130 97 134
892 206 606
800 682 -521
621 21 -723
537 482 -795
54 612 -271
605 915 200
24 161 -348
482 468 -831
889 870 919
484 683 -349
38 752 -639
659 187 169
574 842 610
181 58 -432
886 284 -893
355 410 -377
860 673 -936
362 405 843
254 428 -301
401 811 -726
23 102 228
785 77 -218
264 372 133
350 910 131
768 134 -309
363 514 -551
343 346 -308
473 36 749
8 415 -925
196 51 721
629 483 13
655 633 -610
38 620 -966
244 147 738
460 463 848
234 292 449
672 81 31
93 179 741
695 597 322
550 223 968
716 592 -408
231 728 786
737 856 -554
898 586 760
209 602 978
611 493 -590
536 762 -999
439 241 -172
840 20 -191
521 198 -920
292 437 129
914 811 204
41 215 -962
809 920 -781
667 40 -437
343 840 497
601 134 -633
672 713 877
735 898 -1000
327 106 983
225 404 -474
411 605 96
45 816 -494
910 362 357
658 331 -557
731 310 861
277 900 -781
192 184 -406
723 447 -295
215 696 -634
742 780 -555
797 242 -46
372 568 -2
435 640 -484
900 132 265
547 317 915
133 61 106
892 82 -517
669 442 553
237 36 -13
89 520 51
724 248 -788
202 717 943
699 516 -672
759 438 556
688 273 -219
206 54 -937
767 509 604
188 480 255
515 35 -584
585 199 982
302 526 979
193 494 -745
627 836 962
228 875 -469
98 358 -379
409 634 978
209 326 -897
286 160 558
743 136 -127
144 724 -647
553 831 706
418 501 -998
524 85 991
740 10 -200
855 407 325
166 413 -75
332 370 43
416 173 875
50 922 -411
581 37 273
532 154 -608
818 674 -391
691 651 559
691 17 753
346 813 -129
170 403 71
816 297 -392
725 158 -749
105 657 -969
66 237 -794
670 877 908
699 128 705
358 542 -605
197 716 404
675 138 426
759 509 877
646 721 -685
799 517 1000
670 726 39
873 740 282
636 257 -174
540 702 -798
138 620 326
581 84 971
110 342 -156
553 415 888
377 908 -412
458 691 -725
728 224 991
506 101 -810
50 313 -165
482 296 -409
827 792 362
649 179 431
308 477 660
220 111 728
521 182 309
352 726 -958
671 355 -680
609 809 -230
465 3 517
590 544 -984
727 163 269
394 774 -959
422 705 646
666 856 654
793 532 -329
472 537 -98
506 235 -8
644 391 121
91 727 -156
266 556 894
839 539 65
748 141 -444
45 525 -967
570 904 -362
883 604 -57
342 545 -637
731 313 -840
775 646 -490
396 366 -926
227 563 398
609 54 826
751 819 -459
199 549 -530
441 338 -658
487 433 937
126 860 398
311 60 692
134 155 31
169 649 -273
432 62 834
433 750 720
279 385 -350
770 816 876
68 47 831
454 30 31
706 491 50
211 44 980
520 486 -397
811 892 848
386 166 876
82 125 448
69 894 214
77 22 733
181 751 491
869 225 726
342 154 661
496 323 -398
415 544 -871
99 780 -25
93 332 -560
733 70 -193
397 638 -36
753 349 79
241 159 -288
790 833 382
824 868 -834
898 531 -20
833 830 979
533 549 -385
804 609 385
599 80 368
883 363 -480
771 202 -910
446 912 30
210 266 -329
486 380 -955
27 826 555
667 541 950
739 284 -335
701 462 -136
183 93 480
727 454 318
378 383 263
310 545 813
456 175 928
317 417 856
398 836 70
820 917 -703
18 193 -710
810 371 -591
970 917
823 85 613
755 156 405
512 921 -164
696 349 -657
710 347 413
244 644 -373
314 821 -624
402 166 814
112 533 156
917 679 -502
161 132 -392
205 963 598
499 152 -840
68 335 397
314 311 -422
804 330 715
412 488 -386
363 230 714
22 108 98
292 742 271
787 463 -873
391 138 222
105 2 -145
937 405 -205
211 945 395
610 448 -993
163 122 943
287 689 -581
441 769 74
910 236 -241
465 453 -38
552 102 431
727 282 -133
914 81 202
825 838 -752
337 10 -209
542 423 967
576 303 -564
953 194 221
185 76 -564
347 533 -882
720 655 -6
859 611 -941
942 567 -917
357 109 -113
279 72 310
733 89 103
522 803 -632
5 464 903
120 521 301
337 778 182
731 122 431
20 875 -763
355 154 858
492 402 -382
796 2 929
673 103 48
700 47 634
350 182 -927
369 240 954
913 496 -206
838 672 918
351 350 439
195 958 -450
638 873 669
130 417 155
657 496 -979
938 96 182
917 601 647
723 25 226
643 269 -78
257 670 84
960 601 295
642 316 116
734 791 640
617 472 42
209 145 445
882 946 392
198 311 -757
614 556 -800
230 191 328
242 650 -94
828 174 841
196 135 -679
462 792 -496
196 102 237
790 73 -381
340 193 -112
122 773 -128
35 452 -688
844 420 -19
893 490 533
531 200 608
814 271 -806
952 437 -753
235 379 -632
744 499 735
724 101 -62
178 603 276
503 718 284
571 932 445
899 107 547
606 707 481
190 291 -881
794 190 641
100 271 638
842 876 -693
668 728 -924
422 855 354
130 824 41
879 594 -292
211 330 -437
733 712 -482
304 116 -248
870 625 851
62 821 86
118 826 -888
797 764 -825
103 863 -630
791 113 536
443 157 -784
537 278 92
295 95 787
149 80 -714
373 61 -457
258 866 -54
161 310 932
215 334 -703
105 723 -934
288 857 457
970 475 -309
824 330 -996
472 509 496
877 304 -979
185 9 563
241 175 -131
589 926 -266
426 249 -990
49 706 -303
950 430 148
502 611 422
774 257 809
542 484 717
750 928 -619
956 472 504
264 312 453
725 821 -991
742 353 -3
707 30 362
913 783 720
150 491 94
367 584 794
12 540 722
535 818 728
134 282 589
651 32 664
394 85 382
829 468 -269
518 72 -183
250 305 -656
544 336 579
586 617 469
188 6 -775
361 292 -175
568 700 -603
494 941 -958
817 702 146
413 293 -846
467 748 -91
880 900 -389
694 285 -854
918 834 269
478 797 -802
949 652 717
13 296 -605
897 343 87
879 668 -541
694 553 -720
419 491 240
405 793 577
94 500 236
870 99 402
434 259 -700
312 270 -862
842 299 634
871 184 -944
131 254 52
147 143 -515
789 249 360
350 890 878
93 224 532
888 109 851
242 60 623
572 666 937
926 337 894
599 112 -650
755 416 504
795 72 -699
381 173 -25
291 911 -416
829 249 -127
935 294 -15
27 703 695
132 790 817
578 530 270
419 657 627
614 524 54
227 440 537
451 159 -119
211 216 -904
238 46 -201
596 845 866
826 917 242
472 466 -326
39 861 -643
501 208 934
347 205 -579
295 263 -614
656 267 -605
671 509 856
744 275 837
866 134 -957
563 336 176
474 33 119
371 232 -218
498 702 -834
305 837 -786
752 460 988
362 343 -442
38 162 -630
836 512 -185
343 201 -728
613 682 844
786 625 795
749 568 901
481 136 824
368 522 -551
2 686 -188
624 275 348
650 789 -945
300 530 713
839 812 837
453 969 500
471 350 114
743 576 -565
529 575 -657
387 639 657
398 807 631
822 509 528
69 664 -138
11 612 698
26 820 -820
255 493 -541
935 651 -731
116 586 504
74 966 -985
546 957 -51
534 817 -671
354 270 397
34 189 699
188 652 -225
96 539 124
530 144 -232
854 701 -265
678 764 -131
668 119 138
665 318 -660
233 125 551
143 661 741
4 736 -812
506 78 825
726 746 362
388 763 -755
226 414 -787
